date;sp;dividend;earnings;cpi;date_fraction;long_rf;real_price;real_dividend;real_tot_return;real_earnings;real_tr_earnings;month_tot_bond_return;real_tot_bond_returns;;;;;;;;;;;;;;;;;;;;;;;;
1907.11;6.25;0.4367;0.6683;8.94367438;1907.875;3.836666667;184.549429;12.8948377;1160.308866;19.73350134;124.0695064;1.001825378;6.40027699;;;;;;;;;;;;;;;;;;;;;;;;
1907.12;6.57;0.44;0.66;8.753424793;1907.958333;3.853333333;198.2147789;13.27465795;1253.181466;19.91198692;125.8903756;1.001840334;6.551319392;;;;;;;;;;;;;;;;;;;;;;;;
1908.01;6.85;0.4367;0.6533;8.658259504;1908.041667;3.87;208.93377;13.3199091;1327.968336;19.92648642;126.6513451;1.00397925;6.635515861;;;;;;;;;;;;;;;;;;;;;;;;
1908.02;6.6;0.4333;0.6467;8.563094215;1908.125;3.860833333;203.5456759;13.36308203;1300.79989;19.94439222;127.4586801;1.003971934;6.735956978;;;;;;;;;;;;;;;;;;;;;;;;
1908.03;6.87;0.43;0.64;8.563094215;1908.208333;3.851666667;211.8725445;13.26130919;1361.076855;19.73776251;126.7960971;1.003964619;6.762711756;;;;;;;;;;;;;;;;;;;;;;;;
1908.04;7.24;0.4267;0.6333;8.658259504;1908.291667;3.8425;220.8292693;13.0148963;1425.582525;19.31646081;124.6990902;1.003957303;6.714897829;;;;;;;;;;;;;;;;;;;;;;;;
1908.05;7.63;0.4233;0.6267;8.658259504;1908.375;3.833333333;232.7247687;12.91119195;1509.32073;19.11515236;123.9700264;1.003949988;6.741470714;;;;;;;;;;;;;;;;;;;;;;;;
1908.06;7.64;0.42;0.62;8.658259504;1908.458333;3.824166667;233.0297815;12.81053772;1518.22236;18.91079378;123.2065266;1.003942673;6.768099441;;;;;;;;;;;;;;;;;;;;;;;;
1908.07;7.92;0.4167;0.6133;8.753424793;1908.541667;3.815;238.9438431;12.57170447;1563.578855;18.503063;121.0786504;1.003935358;6.720912461;;;;;;;;;;;;;;;;;;;;;;;;
1908.08;8.26;0.4133;0.6067;8.753424793;1908.625;3.805833333;249.2015333;12.46912757;1637.501717;18.30394313;120.2750959;1.003928043;6.747361655;;;;;;;;;;;;;;;;;;;;;;;;
1908.09;8.17;0.41;0.6;8.753424793;1908.708333;3.796666667;246.4862624;12.36956763;1626.433052;18.10180629;119.4442877;1.003920728;6.773865581;;;;;;;;;;;;;;;;;;;;;;;;
1908.1;8.27;0.4067;0.5933;8.848509091;1908.791667;3.7875;246.8221186;12.13815667;1635.323632;17.70732321;117.3201343;1.003913414;6.727348079;;;;;;;;;;;;;;;;;;;;;;;;
1908.11;8.83;0.4033;0.5867;8.94367438;1908.875;3.778333333;260.7314333;11.90860555;1734.055058;17.324024;115.2174521;1.0039061;6.681812406;;;;;;;;;;;;;;;;;;;;;;;;
1908.12;9.03;0.4;0.58;9.038839669;1908.958333;3.769166667;263.8297312;11.6868098;1761.138163;16.94587421;113.1185088;1.003898786;6.637288077;;;;;;;;;;;;;;;;;;;;;;;;
1909.01;9.06;0.4033;0.595;8.94367438;1909.041667;3.76;267.5228523;11.90860555;1792.415235;17.56910564;117.713804;1.002100555;6.734064944;;;;;;;;;;;;;;;;;;;;;;;;
1909.02;8.8;0.4067;0.61;9.038839669;1909.125;3.7725;257.1098155;11.88256386;1729.281893;17.82238494;119.8706767;1.002111576;6.677161789;;;;;;;;;;;;;;;;;;;;;;;;
1909.03;8.92;0.41;0.625;9.038839669;1909.208333;3.785;260.6158585;11.97898004;1759.577078;18.26064031;123.2887526;1.002122595;6.691261121;;;;;;;;;;;;;;;;;;;;;;;;
1909.04;9.32;0.4133;0.64;9.229089256;1909.291667;3.7975;266.6893874;11.82647251;1807.237166;18.31343433;124.102123;1.002133615;6.567236698;;;;;;;;;;;;;;;;;;;;;;;;
1909.05;9.63;0.4167;0.655;9.324254545;1909.375;3.81;272.7475347;11.80206622;1854.955363;18.55136399;126.1677843;1.002144633;6.514079052;;;;;;;;;;;;;;;;;;;;;;;;
1909.06;9.8;0.42;0.67;9.419419835;1909.458333;3.8225;274.7581534;11.77534943;1875.303253;18.784486;128.2095081;1.002155652;6.462095864;;;;;;;;;;;;;;;;;;;;;;;;
1909.07;9.94;0.4233;0.685;9.419419835;1909.541667;3.835;278.6832699;11.86787003;1908.843434;19.20503419;131.5450455;1.00216667;6.476025892;;;;;;;;;;;;;;;;;;;;;;;;
1909.08;10.18;0.4267;0.7;9.514585124;1909.625;3.8475;282.5573375;11.84353791;1942.139095;19.42928647;133.5459102;1.002177687;6.425143469;;;;;;;;;;;;;;;;;;;;;;;;
1909.09;10.19;0.43;0.715;9.609669421;1909.708333;3.86;280.0363469;11.81703917;1931.57987;19.64926281;135.5328368;1.002188704;6.375422441;;;;;;;;;;;;;;;;;;;;;;;;
1909.1;10.23;0.4333;0.73;9.8;1909.791667;3.8725;275.6755347;11.67646229;1908.212348;19.67186122;136.1676455;1.00219972;6.265285158;;;;;;;;;;;;;;;;;;;;;;;;
1909.11;10.18;0.4367;0.745;9.895165289;1909.875;3.885;271.6898365;11.65490684;1887.346434;19.88299884;138.121129;1.002210736;6.218679033;;;;;;;;;;;;;;;;;;;;;;;;
1909.12;10.3;0.44;0.76;9.990330579;1909.958333;3.8975;272.2739131;11.63111862;1898.136988;20.09011398;140.0567098;1.002221751;6.173058413;;;;;;;;;;;;;;;;;;;;;;;;
1910.01;10.08;0.4425;0.7575;9.895165289;1910.041667;3.91;269.0209776;11.80970066;1882.320264;20.21660621;141.454127;1.002779586;6.246273793;;;;;;;;;;;;;;;;;;;;;;;;
1910.02;9.72;0.445;0.755;9.895165289;1910.125;3.915833333;259.4130856;11.87642213;1822.019412;20.14988473;141.5251704;1.002784578;6.263635851;;;;;;;;;;;;;;;;;;;;;;;;
1910.03;9.96;0.4475;0.7525;10.08541488;1910.208333;3.921666667;260.8039938;11.71785012;1838.647105;19.70431781;138.91385;1.002789569;6.162592232;;;;;;;;;;;;;;;;;;;;;;;;
1910.04;9.72;0.45;0.75;10.18058017;1910.291667;3.9275;252.1403807;11.67316577;1784.427238;19.45527629;137.6872869;1.00279456;6.122016279;;;;;;;;;;;;;;;;;;;;;;;;
1910.05;9.56;0.4525;0.7475;9.990330579;1910.375;3.933333333;252.7124863;11.96154812;1795.530538;19.75968447;140.3932089;1.002799552;6.256034263;;;;;;;;;;;;;;;;;;;;;;;;
1910.06;9.1;0.455;0.745;9.895165289;1910.458333;3.939166667;242.8661604;12.14330802;1732.761951;19.88299884;141.8579839;1.002804543;6.333883279;;;;;;;;;;;;;;;;;;;;;;;;
1910.07;8.64;0.4575;0.7425;9.895165289;1910.541667;3.945;230.5894094;12.21002949;1652.431298;19.81627737;142.0058146;1.002809534;6.351646926;;;;;;;;;;;;;;;;;;;;;;;;
1910.08;8.85;0.46;0.74;9.8;1910.625;3.950833333;238.4876327;12.39596735;1716.433492;19.94133878;143.5209926;1.002814525;6.4313446;;;;;;;;;;;;;;;;;;;;;;;;
1910.09;8.91;0.4625;0.7375;9.704834711;1910.708333;3.956666667;242.4589547;12.5855518;1752.564082;20.06885288;145.0635253;1.002819516;6.512688833;;;;;;;;;;;;;;;;;;;;;;;;
1910.1;9.32;0.465;0.735;9.419419835;1910.791667;3.9625;261.3006112;13.03699401;1896.610007;20.60686151;149.5717119;1.002824507;6.728946799;;;;;;;;;;;;;;;;;;;;;;;;
1910.11;9.31;0.4675;0.7325;9.229089256;1910.875;3.968333333;266.40324;13.37739148;1941.738124;20.96029788;152.7737031;1.002829498;6.887115107;;;;;;;;;;;;;;;;;;;;;;;;
1910.12;9.05;0.47;0.73;9.229089256;1910.958333;3.974166667;258.9634073;13.44892833;1895.680068;20.88876103;152.9112099;1.002834489;6.906602186;;;;;;;;;;;;;;;;;;;;;;;;
1911.01;9.27;0.47;0.7183;9.229089256;1911.041667;3.98;265.2586503;13.44892833;1949.967039;20.55396856;151.0961515;1.003112126;6.926178873;;;;;;;;;;;;;;;;;;;;;;;;
1911.02;9.43;0.47;0.7067;8.94367438;1911.125;3.9825;278.4481785;13.87811706;2055.427505;20.86737304;154.0371811;1.003114233;7.169453474;;;;;;;;;;;;;;;;;;;;;;;;
1911.03;9.32;0.47;0.695;9.038839669;1911.208333;3.985;272.3026683;13.73200151;2018.510201;20.30583202;150.5219517;1.003116341;7.116062268;;;;;;;;;;;;;;;;;;;;;;;;
1911.04;9.28;0.47;0.6833;8.753424793;1911.291667;3.9875;279.974604;14.17974826;2084.139541;20.6149404;153.4582487;1.003118448;7.370988317;;;;;;;;;;;;;;;;;;;;;;;;
1911.05;9.48;0.47;0.6717;8.753424793;1911.375;3.99;286.0085394;14.17974826;2137.852548;20.26497214;151.4763245;1.003120555;7.393974359;;;;;;;;;;;;;;;;;;;;;;;;
1911.06;9.67;0.47;0.66;8.753424793;1911.458333;3.9925;291.7407781;14.17974826;2189.532352;19.91198692;149.4406776;1.003122662;7.417047661;;;;;;;;;;;;;;;;;;;;;;;;
1911.07;9.63;0.47;0.6483;8.848509091;1911.541667;3.995;287.4119712;14.02737554;2165.817418;19.3488246;145.8047177;1.003124769;7.360257609;;;;;;;;;;;;;;;;;;;;;;;;
1911.08;9.17;0.47;0.6367;9.134004959;1911.625;3.9975;265.1287109;13.58893066;2006.433388;18.40866415;139.312556;1.003126876;7.152482887;;;;;;;;;;;;;;;;;;;;;;;;
1911.09;8.67;0.47;0.625;9.229089256;1911.708333;4;248.0898057;13.44892833;1885.968388;17.88421321;135.9550453;1.003128983;7.100927699;;;;;;;;;;;;;;;;;;;;;;;;
1911.1;8.72;0.47;0.6133;9.229089256;1911.791667;4.0025;249.5205427;13.44892833;1905.364642;17.54942074;134.0091898;1.00313109;7.123146383;;;;;;;;;;;;;;;;;;;;;;;;
1911.11;9.07;0.47;0.6017;9.134004959;1911.875;4.005;262.237449;13.58893066;2011.119459;17.3967225;133.4168223;1.003133198;7.219833186;;;;;;;;;;;;;;;;;;;;;;;;
1911.12;9.11;0.47;0.59;9.038839669;1911.958333;4.0075;266.1670931;13.73200151;2050.032188;17.23804445;132.7682756;1.003135305;7.318706424;;;;;;;;;;;;;;;;;;;;;;;;
1912.01;9.12;0.4708;0.5992;9.134004959;1912.041667;4.01;263.68308;13.61206075;2039.636926;17.32444096;134.0077244;1.000350691;7.265161652;;;;;;;;;;;;;;;;;;;;;;;;
1912.02;9.04;0.4717;0.6083;9.229089256;1912.125;4.046666667;258.6772599;13.49757339;2009.616508;17.40634703;135.2267391;1.000386344;7.192832636;;;;;;;;;;;;;;;;;;;;;;;;
1912.03;9.3;0.4725;0.6175;9.419419835;1912.208333;4.083333333;260.7398803;13.24726811;2034.216931;17.31256732;135.0676295;1.000421986;7.050215659;;;;;;;;;;;;;;;;;;;;;;;;
1912.04;9.59;0.4733;0.6267;9.704834711;1912.291667;4.12;260.9631174;12.87944145;2044.332034;17.05376284;133.5957128;1.000457616;6.845759545;;;;;;;;;;;;;;;;;;;;;;;;
1912.05;9.58;0.4742;0.6358;9.704834711;1912.375;4.156666667;260.6909974;12.90393225;2050.6242;17.30139208;136.0946624;1.000493233;6.848892271;;;;;;;;;;;;;;;;;;;;;;;;
1912.06;9.58;0.475;0.645;9.609669421;1912.458333;4.193333333;263.2726402;13.05370606;2079.488512;17.72555876;140.0073163;1.000528839;6.920128928;;;;;;;;;;;;;;;;;;;;;;;;
1912.07;9.59;0.4758;0.6542;9.609669421;1912.541667;4.23;263.5474551;13.07569125;2090.26582;17.97838844;142.5914389;1.000564432;6.923788559;;;;;;;;;;;;;;;;;;;;;;;;
1912.08;9.81;0.4767;0.6633;9.704834711;1912.625;4.266666667;266.9497583;12.97196226;2125.824079;18.04972219;143.7369125;1.000600014;6.859763804;;;;;;;;;;;;;;;;;;;;;;;;
1912.09;9.86;0.4775;0.6725;9.8;1912.708333;4.303333333;265.7048653;12.86755306;2124.449624;18.12236531;144.8978065;1.000635584;6.79722638;;;;;;;;;;;;;;;;;;;;;;;;
1912.1;9.84;0.4783;0.6817;9.8;1912.791667;4.34;265.1659102;12.88911127;2128.728329;18.37028465;147.4750103;1.000671142;6.801546586;;;;;;;;;;;;;;;;;;;;;;;;
1912.11;9.73;0.4792;0.6908;9.8;1912.875;4.376666667;262.2016571;12.91336424;2113.570514;18.61550922;150.0569898;1.000706688;6.806111387;;;;;;;;;;;;;;;;;;;;;;;;
1912.12;9.38;0.48;0.7;9.704834711;1912.958333;4.413333333;255.2485966;13.06176187;2066.29696;19.04840273;154.2012656;1.000742222;6.87770885;;;;;;;;;;;;;;;;;;;;;;;;
1913.01;9.3;0.48;0.6942;9.8;1913.041667;4.45;250.6141224;12.93492245;2037.505745;18.70713159;152.0899449;1.005645293;6.815976398;;;;;;;;;;;;;;;;;;;;;;;;
1913.02;8.97;0.48;0.6883;9.8;1913.125;4.425833333;241.7213633;12.93492245;1973.970619;18.54813984;151.4697856;1.00562732;6.854454584;;;;;;;;;;;;;;;;;;;;;;;;
1913.03;8.8;0.48;0.6825;9.8;1913.208333;4.401666667;237.1402449;12.93492245;1945.362349;18.39184286;150.876114;1.00560935;6.893026791;;;;;;;;;;;;;;;;;;;;;;;;
1913.04;8.79;0.48;0.6767;9.8;1913.291667;4.3775;236.8707673;12.93492245;1951.994267;18.23554588;150.2746894;1.005591383;6.931692188;;;;;;;;;;;;;;;;;;;;;;;;
1913.05;8.55;0.48;0.6708;9.7;1913.375;4.353333333;232.7785979;13.06827216;1927.246066;18.26291035;151.2042879;1.005573419;7.04231024;;;;;;;;;;;;;;;;;;;;;;;;
1913.06;8.12;0.48;0.665;9.8;1913.458333;4.329166667;218.8157714;12.93492245;1820.567856;17.92025714;149.0982296;1.005555459;7.009299171;;;;;;;;;;;;;;;;;;;;;;;;
1913.07;8.23;0.48;0.6592;9.9;1913.541667;4.305;219.5398222;12.80426667;1835.469752;17.58452622;147.0159976;1.005537503;6.977044712;;;;;;;;;;;;;;;;;;;;;;;;
1913.08;8.45;0.48;0.6533;9.9;1913.625;4.280833333;225.4084444;12.80426667;1893.455431;17.42714044;146.3898737;1.005519549;7.015680115;;;;;;;;;;;;;;;;;;;;;;;;
1913.09;8.53;0.48;0.6475;10;1913.708333;4.256666667;225.267064;12.676224;1901.141291;17.099698;144.312894;1.005501599;6.983859472;;;;;;;;;;;;;;;;;;;;;;;;
1913.1;8.26;0.48;0.6417;10;1913.791667;4.2325;218.136688;12.676224;1849.879568;16.94652696;143.7127989;1.005483653;7.022281869;;;;;;;;;;;;;;;;;;;;;;;;
1913.11;8.05;0.48;0.6358;10.1;1913.875;4.208333333;210.4859802;12.55071683;1793.868303;16.62447034;141.6821699;1.00546571;6.990880818;;;;;;;;;;;;;;;;;;;;;;;;
1913.12;8.04;0.48;0.63;10;1913.958333;4.184166667;212.326752;12.676224;1818.559062;16.637544;142.499031;1.00544777;7.099381855;;;;;;;;;;;;;;;;;;;;;;;;
1914.01;8.37;0.475;0.6208;10;1914.041667;4.16;221.041656;12.54418;1902.154724;16.39458304;141.0821568;1.002925878;7.138057658;;;;;;;;;;;;;;;;;;;;;;;;
1914.02;8.48;0.47;0.6117;9.9;1914.125;4.166666667;226.2087111;12.53751111;1955.610238;16.31743733;141.0668376;1.002931601;7.231255299;;;;;;;;;;;;;;;;;;;;;;;;
1914.03;8.32;0.465;0.6025;9.9;1914.208333;4.173333333;221.9406222;12.40413333;1927.648241;16.07202222;139.5923155;1.002937324;7.252454456;;;;;;;;;;;;;;;;;;;;;;;;
1914.04;8.12;0.46;0.5933;9.8;1914.291667;4.18;218.8157714;12.39596735;1909.479607;15.9881031;139.5189964;1.002943047;7.347979278;;;;;;;;;;;;;;;;;;;;;;;;
1914.05;8.17;0.455;0.5842;9.9;1914.375;4.186666667;217.9392889;12.13737778;1910.657375;15.58385956;136.6225261;1.00294877;7.295164274;;;;;;;;;;;;;;;;;;;;;;;;
1914.06;8.13;0.45;0.575;9.9;1914.458333;4.193333333;216.8722667;12.004;1910.072718;15.33844444;135.0912439;1.002954492;7.316676033;;;;;;;;;;;;;;;;;;;;;;;;
1914.07;7.68;0.445;0.5658;10;1914.541667;4.2;202.819584;11.751916;1794.930927;14.94209904;132.2359269;1.002960215;7.264910165;;;;;;;;;;;;;;;;;;;;;;;;
1914.08;7.68;0.44;0.5567;10.2;1914.625;4.206666667;198.8427294;11.39203137;1768.137721;14.41350878;128.1669622;1.002965937;7.143544961;;;;;;;;;;;;;;;;;;;;;;;;
1914.09;7.68;0.435;0.5475;10.2;1914.708333;4.213333333;198.8427294;11.26257647;1776.483423;14.17531176;126.6438378;1.00297166;7.164732268;;;;;;;;;;;;;;;;;;;;;;;;
1914.1;7.68;0.43;0.5383;10.1;1914.791667;4.22;200.8114693;11.2433505;1802.443149;14.07510598;126.3353056;1.002977382;7.257172162;;;;;;;;;;;;;;;;;;;;;;;;
1914.11;7.68;0.425;0.5292;10.2;1914.875;4.226666667;198.8427294;11.00366667;1793.002695;13.70150682;123.5490919;1.002983105;7.207418954;;;;;;;;;;;;;;;;;;;;;;;;
1914.12;7.35;0.42;0.52;10.1;1914.958333;4.233333333;192.1828515;10.98187723;1741.201449;13.5966099;123.1870413;1.002988827;7.300492898;;;;;;;;;;;;;;;;;;;;;;;;
1915.01;7.48;0.4208;0.55;10.1;1915.041667;4.24;195.582004;11.00279509;1780.305438;14.3810297;130.9048116;1.004814282;7.322312806;;;;;;;;;;;;;;;;;;;;;;;;
1915.02;7.38;0.4217;0.58;10;1915.125;4.224166667;194.896944;11.13659096;1782.517273;15.317104;140.0894334;1.004802029;7.431140133;;;;;;;;;;;;;;;;;;;;;;;;
1915.03;7.57;0.4225;0.61;9.9;1915.208333;4.208333333;201.9339556;11.27042222;1855.467304;16.27208889;149.5158594;1.004789777;7.542247158;;;;;;;;;;;;;;;;;;;;;;;;
1915.04;8.14;0.4233;0.64;10;1915.291667;4.1925;214.967632;11.17884504;1983.786778;16.901632;155.9734076;1.004777526;7.502589113;;;;;;;;;;;;;;;;;;;;;;;;
1915.05;7.95;0.4242;0.67;10.1;1915.375;4.176666667;207.8712475;11.091696;1926.828977;17.51870891;162.3868446;1.004765276;7.463794979;;;;;;;;;;;;;;;;;;;;;;;;
1915.06;8.04;0.425;0.7;10.1;1915.458333;4.160833333;210.2245069;11.11261386;1957.226017;18.30312871;170.4052502;1.004753027;7.499362022;;;;;;;;;;;;;;;;;;;;;;;;
1915.07;8.01;0.4258;0.73;10.1;1915.541667;4.145;209.4400871;11.13353172;1958.560858;19.08754851;178.4955588;1.004740779;7.53500669;;;;;;;;;;;;;;;;;;;;;;;;
1915.08;8.35;0.4267;0.76;10.1;1915.625;4.129166667;218.3301782;11.15706432;2050.390302;19.87196832;186.6223509;1.004728531;7.570728488;;;;;;;;;;;;;;;;;;;;;;;;
1915.09;8.66;0.4275;0.79;10.1;1915.708333;4.113333333;226.4358495;11.17798218;2135.2605;20.65638812;194.7870433;1.004716285;7.606526914;;;;;;;;;;;;;;;;;;;;;;;;
1915.1;9.14;0.4283;0.82;10.2;1915.791667;4.0975;236.6435608;11.0891069;2240.231954;21.23060392;200.9836107;1.00470404;7.567475958;;;;;;;;;;;;;;;;;;;;;;;;
1915.11;9.46;0.4292;0.85;10.3;1915.875;4.081666667;242.5507262;11.00452132;2304.834645;21.7936699;207.094022;1.004691795;7.529257415;;;;;;;;;;;;;;;;;;;;;;;;
1915.12;9.48;0.43;0.88;10.3;1915.958333;4.065833333;243.0635184;11.02503301;2318.437879;22.56285825;215.2136428;1.004679552;7.564583149;;;;;;;;;;;;;;;;;;;;;;;;
1916.01;9.33;0.4408;0.9342;10.4;1916.041667;4.05;236.9174077;11.19326831;2268.710955;23.72221246;227.1628911;1.002152462;7.526905259;;;;;;;;;;;;;;;;;;;;;;;;
1916.02;9.2;0.4517;0.9883;10.4;1916.125;4.065;233.6163077;11.47005285;2246.252824;25.09597792;241.301268;1.002165815;7.543106639;;;;;;;;;;;;;;;;;;;;;;;;
1916.03;9.17;0.4625;1.042;10.5;1916.208333;4.08;230.6368533;11.63244762;2226.925593;26.2075901;253.0486879;1.002179167;7.487448912;;;;;;;;;;;;;;;;;;;;;;;;
1916.04;9.07;0.4733;1.097;10.6;1916.291667;4.095;225.9696377;11.79177834;2191.34907;27.3306166;265.0396835;1.002192518;7.432975076;;;;;;;;;;;;;;;;;;;;;;;;
1916.05;9.27;0.4842;1.151;10.7;1916.375;4.11;228.7939963;11.95059903;2228.396008;28.40797084;276.6864947;1.002205869;7.379652645;;;;;;;;;;;;;;;;;;;;;;;;
1916.06;9.36;0.495;1.205;10.8;1916.458333;4.125;228.8762667;12.10403333;2239.021488;29.46537407;288.2500954;1.002219218;7.327450344;;;;;;;;;;;;;;;;;;;;;;;;
1916.07;9.23;0.5058;1.259;10.8;1916.541667;4.14;225.6974296;12.36812133;2218.00674;30.78581407;302.5428479;1.002232567;7.343711553;;;;;;;;;;;;;;;;;;;;;;;;
1916.08;9.3;0.5167;1.313;10.9;1916.625;4.155;225.322789;12.51874033;2224.577183;31.81170128;314.072026;1.002245914;7.292582963;;;;;;;;;;;;;;;;;;;;;;;;
1916.09;9.68;0.5275;1.368;11.1;1916.708333;4.17;230.3037694;12.55012793;2284.079092;32.54706162;322.7913427;1.002259261;7.177268481;;;;;;;;;;;;;;;;;;;;;;;;
1916.1;9.98;0.5383;1.422;11.3;1916.791667;4.185;233.2387823;12.58040446;2323.58498;33.23302088;331.075936;1.002272608;7.06616551;;;;;;;;;;;;;;;;;;;;;;;;
1916.11;10.21;0.5492;1.476;11.5;1916.875;4.2;234.4642157;12.61192431;2346.263334;33.8951207;339.1855711;1.002285953;6.959055016;;;;;;;;;;;;;;;;;;;;;;;;
1916.12;9.8;0.56;1.53;11.6;1916.958333;4.215;223.1088276;12.74907586;2243.262514;34.83229655;350.2236373;1.002299298;6.914834097;;;;;;;;;;;;;;;;;;;;;;;;
1917.01;9.57;0.5708;1.509;11.7;1917.041667;4.23;216.010441;12.88388294;2182.686469;34.06058051;344.1665499;1.001236405;6.871496322;;;;;;;;;;;;;;;;;;;;;;;;
1917.02;9.03;0.5817;1.488;12;1917.125;4.258333333;198.72622;12.8016658;2018.816921;32.746912;332.6688348;1.001263019;6.707992464;;;;;;;;;;;;;;;;;;;;;;;;
1917.03;9.31;0.5925;1.468;12;1917.208333;4.286666667;204.8882733;13.039345;2092.454554;32.30676533;329.9380542;1.001289628;6.716464787;;;;;;;;;;;;;;;;;;;;;;;;
1917.04;9.17;0.6033;1.447;12.6;1917.291667;4.315;192.1973778;12.64478495;1973.608144;30.32820127;311.4297692;1.001316232;6.404882411;;;;;;;;;;;;;;;;;;;;;;;;
1917.05;8.86;0.6142;1.426;12.8;1917.375;4.343333333;182.7984125;12.67209763;1887.937213;29.42105375;303.859872;1.00134283;6.313104711;;;;;;;;;;;;;;;;;;;;;;;;
1917.06;9.04;0.625;1.405;13;1917.458333;4.371666667;183.6427323;12.69653846;1907.584786;28.54181846;296.4775027;1.001369423;6.22432703;;;;;;;;;;;;;;;;;;;;;;;;
1917.07;8.79;0.6358;1.384;12.8;1917.541667;4.4;181.3541813;13.11774613;1895.167537;28.554515;298.397255;1.00139601;6.33023906;;;;;;;;;;;;;;;;;;;;;;;;
1917.08;8.53;0.6467;1.363;13;1917.625;4.428333333;173.2823569;13.13736228;1822.256797;27.68861108;291.1765551;1.001422592;6.241551892;;;;;;;;;;;;;;;;;;;;;;;;
1917.09;8.12;0.6575;1.343;13.3;1917.708333;4.456666667;161.2326737;13.0554782;1706.982044;26.66693113;282.3247395;1.001449169;6.109443908;;;;;;;;;;;;;;;;;;;;;;;;
1917.1;7.68;0.6683;1.322;13.5;1917.791667;4.485;150.2367289;13.0733341;1602.101205;25.86106193;275.7783584;1.00147574;6.027656079;;;;;;;;;;;;;;;;;;;;;;;;
1917.11;7.04;0.6792;1.301;13.5;1917.875;4.513333333;137.7170015;13.28656071;1480.399923;25.45025837;273.579588;1.001502306;6.036551332;;;;;;;;;;;;;;;;;;;;;;;;
1917.12;6.8;0.69;1.28;13.7;1917.958333;4.541666667;131.0801752;13.30078248;1420.971647;24.67391533;267.4770158;1.001528866;5.957362849;;;;;;;;;;;;;;;;;;;;;;;;
1918.01;7.21;0.68;1.256;14;1918.041667;4.57;136.00532;12.82713143;1485.950252;23.69246629;258.8562436;1.004272899;5.83861791;;;;;;;;;;;;;;;;;;;;;;;;
1918.02;7.43;0.67;1.232;14.1;1918.125;4.564166667;139.1612652;12.54886241;1531.856494;23.07492312;254.0036608;1.004268163;5.821980164;;;;;;;;;;;;;;;;;;;;;;;;
1918.03;7.28;0.66;1.208;14;1918.208333;4.558333333;137.32576;12.44986286;1523.072102;22.78702171;252.7295466;1.004263427;5.888592392;;;;;;;;;;;;;;;;;;;;;;;;
1918.04;7.21;0.65;1.183;14.2;1918.291667;4.5525;134.0897521;12.08853521;1498.354496;22.00113408;245.8465143;1.004258691;5.830406455;;;;;;;;;;;;;;;;;;;;;;;;
1918.05;7.44;0.64;1.159;14.5;1918.375;4.546666667;135.5044634;11.65629793;1525.01707;21.10882703;237.5665032;1.004253955;5.734093533;;;;;;;;;;;;;;;;;;;;;;;;
1918.06;7.45;0.63;1.135;14.7;1918.458333;4.540833333;133.840517;11.31805714;1516.905203;20.39046803;231.0989805;1.004249219;5.680139359;;;;;;;;;;;;;;;;;;;;;;;;
1918.07;7.51;0.62;1.111;15.1;1918.541667;4.535;131.3444291;10.84334834;1498.856599;19.43058066;221.7349776;1.004244483;5.553168879;;;;;;;;;;;;;;;;;;;;;;;;
1918.08;7.58;0.61;1.087;15.4;1918.625;4.529166667;129.9861714;10.46062857;1493.304391;18.64049714;214.1453658;1.004239747;5.468101434;;;;;;;;;;;;;;;;;;;;;;;;
1918.09;7.54;0.6;1.063;15.7;1918.708333;4.523333333;126.8295236;10.09253503;1466.702326;17.8806079;206.7777948;1.004235011;5.386355792;;;;;;;;;;;;;;;;;;;;;;;;
1918.1;7.86;0.59;1.038;16;1918.791667;4.5175;129.73323;9.738245;1509.666548;17.132709;199.3681778;1.004230276;5.307745188;;;;;;;;;;;;;;;;;;;;;;;;
1918.11;8.06;0.58;1.014;16.3;1918.875;4.511666667;130.5858454;9.396996319;1528.700679;16.42854184;192.320408;1.00422554;5.232096602;;;;;;;;;;;;;;;;;;;;;;;;
1918.12;7.9;0.57;0.99;16.5;1918.958333;4.505833333;126.4421333;9.12304;1489.092284;15.84528;186.6077673;1.004220804;5.190517701;;;;;;;;;;;;;;;;;;;;;;;;
1919.01;7.85;0.5667;0.985;16.5;1919.041667;4.5;125.6418667;9.0702224;1488.569217;15.76525333;186.7822521;1.000627173;5.212425861;;;;;;;;;;;;;;;;;;;;;;;;
1919.02;7.88;0.5633;0.98;16.2;1919.125;4.539166667;128.4576198;9.182763605;1530.995693;15.97569383;190.4030177;1.000665447;5.312281899;;;;;;;;;;;;;;;;;;;;;;;;
1919.03;8.12;0.56;0.975;16.4;1919.208333;4.578333333;130.7557659;9.017639024;1567.341914;15.70035366;188.1968431;1.000703706;5.250989904;;;;;;;;;;;;;;;;;;;;;;;;
1919.04;8.39;0.5567;0.97;16.7;1919.291667;4.6175;132.6765461;8.803460455;1599.159673;15.33924311;184.8849681;1.000741951;5.160289518;;;;;;;;;;;;;;;;;;;;;;;;
1919.05;8.97;0.5533;0.965;16.9;1919.375;4.656666667;140.1697846;8.646147361;1698.160584;15.07958107;182.6895166;1.000780182;5.103004376;;;;;;;;;;;;;;;;;;;;;;;;
1919.06;9.21;0.55;0.96;16.9;1919.458333;4.695833333;143.9201467;8.594579882;1752.273282;15.00144852;182.647378;1.000818399;5.106985648;;;;;;;;;;;;;;;;;;;;;;;;
