date	sp	dividend	earnings	cpi	date_fraction	long_rf	real_price	real_dividend	real_tot_return	real_earnings	real_tr_earnings	month_tot_bond_return	real_tot_bond_returns
2012.12	1422.29	31.25	86.51	229.6	2012.96	1.72	1635.92	35.94	882696.4	99.5	53689.52	0.98	51.13
2013.01	1480.4	31.54	86.91	230.28	2013.04	1.91	1697.74	36.17	917677.58	99.67	53872.13	1	50.18
2013.02	1512.31	31.82	87.3	232.17	2013.13	1.98	1720.25	36.2	931473.22	99.31	53772.52	1	49.54
2013.03	1550.83	32.11	87.7	232.77	2013.21	1.96	1759.46	36.43	954351.7	99.5	53968.94	1.02	49.58
2013.04	1570.7	32.5	88.78	232.53	2013.29	1.76	1783.86	36.91	969253.49	100.83	54786.75	0.99	50.62
2013.05	1639.84	32.88	89.87	232.95	2013.38	1.93	1859.07	37.28	1011808.21	101.88	55449.21	0.97	49.83
2013.06	1618.77	33.27	90.95	233.5	2013.46	2.3	1830.79	37.63	998123.15	102.86	56079.18	0.98	48.16
2013.07	1668.68	33.65	92.09	233.6	2013.54	2.58	1886.5	38.04	1030220.29	104.11	56855.11	0.99	47.05
2013.08	1670.09	34.02	93.23	233.88	2013.63	2.74	1885.82	38.42	1031600.32	105.27	57587.37	1	46.44
2013.09	1687.17	34.4	94.37	234.15	2013.71	2.81	1902.9	38.8	1042708.53	106.44	58322.76	1.02	46.22
2013.10	1720.03	34.6	96.31	233.55	2013.79	2.62	1944.97	39.12	1067547.77	108.91	59777.49	0.99	47.21
2013.11	1783.54	34.79	98.26	233.07	2013.88	2.72	2020.91	39.42	1111034.42	111.33	61207.79	0.99	47
2013.12	1807.78	34.99	100.2	233.05	2013.96	2.9	2048.55	39.65	1128047.62	113.55	62524.41	1.01	46.38
2014.01	1822.36	35.4	100.42	233.92	2014.04	2.86	2057.42	39.97	1134764.84	113.37	62528.43	1.02	46.48
2014.02	1817.04	35.82	100.63	234.78	2014.13	2.71	2043.86	40.29	1129135.24	113.2	62535.03	1	47.02
2014.03	1863.52	36.23	100.85	236.29	2014.21	2.72	2082.72	40.49	1152472.77	112.71	62369.54	1	46.79
2014.04	1864.26	36.61	101.61	237.07	2014.29	2.71	2076.71	40.79	1151022.7	113.19	62733.51	1.02	46.78
2014.05	1889.77	37	102.36	237.9	2014.38	2.56	2097.8	41.07	1164608.97	113.63	63083.47	1	47.34
2014.06	1947.09	37.38	103.12	238.34	2014.46	2.6	2157.41	41.42	1199619.42	114.26	63533.15	1.01	47.18
2014.07	1973.1	37.75	104.07	238.25	2014.54	2.54	2187.08	41.84	1218057.86	115.35	64243.69	1.01	47.55
2014.08	1961.53	38.12	105.01	237.85	2014.63	2.42	2177.89	42.32	1214905.91	116.6	65041.74	0.99	48.24
2014.09	1993.23	38.49	105.96	238.03	2014.71	2.53	2211.43	42.7	1235596.57	117.56	65684.25	1.02	47.83
2014.10	1937.27	38.81	104.74	237.43	2014.79	2.3	2154.75	43.16	1205941.49	116.5	65202.23	1	49.03
2014.11	2044.57	39.12	103.53	236.15	2014.88	2.33	2286.45	43.75	1281685.1	115.77	64898.04	1.01	49.26
2014.12	2054.27	39.44	102.31	234.81	2014.96	2.21	2310.39	44.36	1297181.24	115.07	64604.27	1.03	50.17
2015.01	2028.18	39.9	101.29	233.71	2015.04	1.88	2291.84	45.08	1288871.25	114.46	64367.94	0.99	52
2015.02	2082.2	40.35	100.27	234.72	2015.13	1.98	2342.7	45.4	1319605.85	112.81	63546.67	1	51.39
2015.03	2079.99	40.81	99.25	236.12	2015.21	2.04	2326.37	45.64	1312548.62	111.01	62630.33	1.01	50.9
2015.04	2094.86	41.12	97.8	236.6	2015.29	1.94	2338.25	45.9	1321408.22	109.17	61692.97	0.98	51.34
2015.05	2111.94	41.43	96.36	237.81	2015.38	2.2	2345.36	46.01	1327592.79	107.01	60571.05	0.99	49.98
2015.06	2099.29	41.74	94.91	238.64	2015.46	2.36	2323.17	46.19	1317213.33	105.03	59551.9	1.01	49.19
2015.07	2094.14	42	93.49	238.65	2015.54	2.32	2317.32	46.47	1316089.61	103.46	58757.11	1.02	49.46
2015.08	2039.87	42.25	92.08	238.32	2015.63	2.17	2260.47	46.82	1286017.17	102.03	58048.88	1	50.29
2015.09	1944.41	42.51	90.66	237.95	2015.71	2.17	2158.04	47.18	1229983.42	100.62	57349.17	1.01	50.46
2015.10	2024.81	42.8	89.28	237.84	2015.79	2.07	2248.29	47.53	1283675.98	99.14	56603.27	0.98	51.02
2015.11	2080.62	43.1	87.91	237.34	2015.88	2.26	2315.14	47.95	1324129.7	97.82	55944.78	1	50.36
2015.12	2054.08	43.39	86.53	236.53	2015.96	2.24	2293.45	48.45	1314030.68	96.61	55354.74	1.02	50.71
2016.01	1918.6	43.55	86.5	236.92	2016.04	2.09	2138.65	48.55	1227654.15	96.42	55348.74	1.03	51.4
2016.02	1904.42	43.72	86.47	237.11	2016.13	1.78	2121.09	48.69	1219907.8	96.31	55389.79	0.99	52.9
2016.03	2021.95	43.88	86.44	238.13	2016.21	1.89	2242.34	48.66	1291972.69	95.86	55232.88	1.01	52.23
2016.04	2075.54	44.07	86.6	239.26	2016.29	1.81	2290.91	48.65	1322293.01	95.59	55171.46	1	52.44
2016.05	2065.55	44.27	86.76	240.23	2016.38	1.81	2270.7	48.66	1312966.69	95.38	55148.99	1.02	52.31
2016.06	2083.89	44.46	86.92	241.02	2016.46	1.64	2283.36	48.72	1322635.57	95.24	55167.73	1.01	53.02
2016.07	2148.9	44.65	87.64	240.63	2016.54	1.5	2358.41	49	1368473.1	96.19	55813.46	1	53.87
2016.08	2170.95	44.84	88.37	240.85	2016.63	1.56	2380.42	49.17	1383623.93	96.89	56319.23	0.99	53.59
2016.09	2157.69	45.03	89.09	241.43	2016.71	1.63	2360.21	49.26	1374260.74	97.45	56742.58	0.99	53.19
2016.10	2143.02	45.25	90.91	241.73	2016.79	1.76	2341.24	49.44	1365616.52	99.32	57931.42	0.97	52.56
2016.11	2164.99	45.48	92.73	241.35	2016.88	2.14	2368.93	49.76	1384184.67	101.46	59286.85	0.97	50.94
2016.12	2246.63	45.7	94.55	241.43	2016.96	2.49	2457.45	49.99	1438345.19	103.42	60533.13	1.01	49.45
2017.01	2275.12	45.93	96.46	242.84	2017.04	2.43	2474.2	49.95	1450581.84	104.9	61503.55	1	49.52
2017.02	2329.91	46.15	98.38	243.6	2017.13	2.42	2525.84	50.03	1483300.69	106.65	62629.96	1	49.51
2017.03	2366.82	46.38	100.29	243.8	2017.21	2.48	2563.77	50.24	1508033.73	108.64	63900.38	1.02	49.31
2017.04	2359.31	46.66	101.53	244.52	2017.29	2.3	2548.07	50.39	1501274.09	109.66	64607.6	1	50.05
2017.05	2395.35	46.94	102.78	244.73	2017.38	2.3	2584.79	50.65	1525392.31	110.9	65449.62	1.01	50.1
2017.06	2433.99	47.22	104.02	244.96	2017.46	2.19	2624.1	50.91	1551097.65	112.14	66288.35	0.99	50.64
2017.07	2454.1	47.54	105.04	244.79	2017.54	2.32	2647.61	51.29	1567518.98	113.32	67092.7	1.01	50.19
2017.08	2456.22	47.85	106.06	245.52	2017.63	2.21	2641.99	51.47	1566728.73	114.08	67651.61	1	50.62
2017.09	2492.84	48.17	107.08	246.82	2017.71	2.2	2667.25	51.54	1584259.21	114.57	68051.89	0.99	50.49
2017.10	2557	48.42	108.01	246.66	2017.79	2.36	2737.63	51.84	1628628.29	115.64	68796.86	1	49.91
2017.11	2593.61	48.68	108.95	246.67	2017.88	2.35	2776.76	52.11	1654489.67	116.64	69498.16	1	50.05
2017.12	2664.34	48.93	109.88	246.52	2017.96	2.4	2854.17	52.42	1703211.32	117.71	70242.11	0.99	49.95
2018.01	2789.8	49.29	111.73	247.87	2018.04	2.58	2972.37	52.51	1776361.55	119.05	71144.45	0.98	49
2018.02	2705.16	49.64	113.59	248.99	2018.13	2.86	2869.18	52.65	1717315	120.47	72108.15	1	47.71
2018.03	2702.77	50	115.44	249.55	2018.21	2.84	2860.18	52.91	1714566.03	122.16	73232.09	1	47.79
2018.04	2653.63	50.33	117.79	250.55	2018.29	2.87	2797.06	53.05	1679377.9	124.15	74542.54	0.99	47.59
2018.05	2701.49	50.66	120.13	251.59	2018.38	2.98	2835.71	53.18	1705246.36	126.1	75831.09	1.01	47.08
2018.06	2754.35	50.99	122.48	251.99	2018.46	2.91	2886.6	53.44	1738524.06	128.36	77308.41	1	47.39
2018.07	2793.64	51.44	125.12	252.01	2018.54	2.89	2927.58	53.91	1765910.18	131.12	79088.5	1	47.58
2018.08	2857.82	51.89	127.75	252.15	2018.63	2.89	2993.17	54.35	1808208.36	133.8	80832.47	0.99	47.67
2018.09	2901.5	52.34	130.39	252.44	2018.71	3	3035.39	54.76	1836471.4	136.41	82528.87	0.99	47.28
2018.10	2785.46	52.81	131.06	252.89	2018.79	3.15	2908.86	55.15	1762696.39	136.86	82935.35	1.01	46.71
2018.11	2723.23	53.28	131.72	252.04	2018.88	3.12	2853.43	55.83	1731926.52	138.02	83773.73	1.03	47.11
2018.12	2567.31	53.75	132.39	251.23	2018.96	2.83	2698.67	56.5	1640853.63	139.16	84614.87	1.01	48.57
2019.01	2607.39	54.15	133.06	251.71	2019.04	2.71	2735.59	56.81	1666177.28	139.6	85026.02	1	49.1
2019.02	2754.86	54.54	133.72	252.78	2019.13	2.68	2878.14	56.98	1755895.99	139.71	85232.74	1.01	49.13
2019.03	2803.98	54.94	134.39	254.2	2019.21	2.57	2913.03	57.08	1780080.23	139.62	85316.22	1.01	49.43
2019.04	2903.8	55.32	134.68	255.55	2019.29	2.53	3000.84	57.17	1836651.5	139.18	85187.12	1.01	49.45
2019.05	2854.71	55.7	134.98	256.09	2019.38	2.4	2943.84	57.44	1804696.11	139.19	85329.81	1.03	50.01
2019.06	2890.17	56.08	135.27	256.14	2019.46	2.06	2979.82	57.82	1829703.15	139.47	85636.47	1.04	51.63
2019.07	2996.11	56.46	134.48	256.57	2019.54	1.63	3083.89	58.11	1896583.2	138.42	85127.78	1	53.66
2019.08	2897.5	56.84	133.69	256.56	2019.63	1.63	2982.54	58.51	1837249.61	137.61	84770.34	0.99	53.73
2019.09	2982.16	57.22	132.9	256.76	2019.71	1.7	3067.28	58.85	1892470.41	136.69	84338.08	1	53.42
2019.10	2977.68	57.56	135.09	257.35	2019.79	1.71	3055.69	59.07	1888356.76	138.63	85670.09	0.99	53.33
2019.11	3104.9	57.9	137.28	257.21	2019.88	1.81	3187.96	59.45	1973156.75	140.95	87241	1	52.95
2019.12	3176.75	58.24	139.47	256.97	2019.96	1.86	3264.69	59.85	2023739.44	143.33	88848.98	1.01	52.84
2020.01	3278.2	58.69	131.76	257.97	2020.04	1.76	3355.94	60.08	2083402.41	134.88	83735.56	1.03	53.19
2020.02	3277.31	59.13	124.04	258.68	2020.13	1.5	3345.86	60.37	2080268.21	126.64	78736.24	1.06	54.39
2020.03	2652.39	59.58	116.33	258.12	2020.21	0.87	2713.77	60.96	1690431.9	119.02	74139.8	1.02	57.84
2020.04	2761.98	59.61	111.3	256.39	2020.29	0.66	2844.91	61.4	1775308.28	114.64	71540.75	1	59.45
2020.05	2919.62	59.65	104.93	256.39	2020.38	0.67	3007.23	61.44	1879792.28	108.08	67559.11	0.99	59.42
2020.06	3104.66	59.68	99.23	257.8	2020.46	0.73	3180.42	61.14	1991239.89	101.65	63643.26	1.01	58.79
2020.07	3207.62	59.4	100.68	259.1	2020.54	0.62	3269.36	60.55	2050079.46	102.62	64348.13	1	59.15
2020.08	3391.71	59.13	98.56	259.92	2020.63	0.65	3446.12	60.08	2164062.52	100.14	62883.56	1	58.83
2020.09	3365.52	58.85	98.22	260.28	2020.71	0.68	3414.76	59.71	2147488.17	99.66	62672.78	0.99	58.61
2020.10	3418.7	58.66	96.52	260.39	2020.79	0.79	3467.28	59.49	2183637.65	97.89	61649.81	0.99	58
2020.11	3548.99	58.47	95.5	260.23	2020.88	0.87	3601.62	59.34	2271358.05	96.92	61120.08	1	57.63
2020.12	3695.31	58.28	94.14	260.47	2020.96	0.93	3746.58	59.09	2365882.14	95.45	60272.11	0.99	57.29
2021.01	3793.75	58.06		261.58	2021.04	1.08	3830.09	58.62	2421702.76			0.98	56.29
2021.02	3883.43	57.85		263.01	2021.13	1.26	3899.29	58.08	2468515.14			0.97	55.1
2021.03	3910.51	57.63		263.73	2021.21	1.61	3915.82	57.71	2482022.3			0.99	53.24
2021.04	4077.91			264.09	2021.29	1.72	4077.91		2584764.47				52.71
